id,country
870310505096892416,FR
870283930007621632,DE
870283930007621632,FR
870283844750110720,TR
870292914211098624,TR
870251008907034625,DE
870292964542644224,DE
870292964542644224,FR
870262978159017984,DE
870315286615994369,DE
870315286615994369,FR
870297423062728705,TR
870319925520326656,DE
870319925520326656,FR
870251281553780737,TR
870255610054402048,DE
869881790961516544,DE
869881790961516544,FR
870302045181550593,DE
870302045181550593,FR
870261930858090497,TR
870262018971979776,DE
870262018971979776,FR
869992122111279105,TR
870262035740844032,TR
870306549889204225,DE
870306549889204225,FR
870251487049523200,TR
870251524810846209,TR
870297884431798272,DE
870255970752004096,TR
870015435944730624,TR
870257757554954240,TR
870324409231343616,DE
870324409231343616,FR
870051059791798275,TR
870275549792542720,TR
869984686201872384,TR
870337726146519040,TR
870300144402563073,TR
870306889631977472,TR
869231500402855939,DE
869231500402855939,FR
870275595900395524,DE
870275595900395524,FR
870271128979243009,TR
870266905302638593,DE
870324606363738112,TR
869828075298709504,TR
870316171614076929,TR
870271217072095232,RU
870320558847569920,DE
870320558847569920,FR
870330376962572288,DE
870337902307364864,DE
870342570575974401,DE
870342570575974401,FR
870320701458087936,TR
870155016266424321,DE
870155016266424321,FR
870342595716763649,DE
870342595716763649,FR
870320663629881345,RU
870333917701824512,RU
870284831778902018,TR
870329610160005120,DE
870316552704446464,DE
870329773750456321,DE
870230179829997568,TR
870325025768849408,DE
870325025768849408,FR
870280318711865345,DE
870280318711865345,FR
870251797872611328,TR
870320789542682625,TR
870338187507499008,DE
870338187507499008,FR
870264371032629249,DE
870146641205968898,RU
870271623890255873,RU
870316440037052416,DE
870316440037052416,FR
870338359494889472,TR
870334228109692929,TR
870332732940931073,TR
870101289757274117,TR
870217457721540608,TR
870303152473505798,TR
870274259830157312,DE
870276204099719173,DE
870294109562470400,TR
870267215685320704,TR
870319951080546304,TR
870325097101377540,TR
870342935451062272,RU
870267362481766400,DE
870285108606976000,DE
870285108606976000,FR
870050073530519555,TR
870258676090720257,TR
870338736965472256,DE
870338736965472256,FR
870325348742942723,DE
870325348742942723,FR
870307908847894529,TR
870330247689973760,DE
870330247689973760,FR
870294252181479424,TR
870299104970022912,DE
870299104970022912,FR
870318283689480192,TR
870339051542499329,TR
870237238680064000,RU
870272114640658432,RU
870285532223332357,TR
870272215299891200,FR
870311264018456577,DE
870311264018456577,FR
870325763966464000,DE
870325763966464000,FR
870325805922082816,TR
870216737064615936,TR
870317085984948226,TR
870290141755056128,DE
870290141755056128,FR
870317127932289026,DE
870317127932289026,FR
870294508021444608,TR
870335163435188226,DE
870335163435188226,FR
870330918782865408,DE
870330918782865408,FR
870327809587245056,TR
870330922981314560,TR
870096206885683204,TR
870290418596020225,TR
870263818320048128,DE
870263818320048128,FR
870339588400742403,DE
870339588400742403,FR
870170176657924097,DE
870322169456320513,DE
870272676660748292,TR
870294755510452224,DE
870294755510452224,FR
870317748680773632,TR
870022605155315716,TR
870308953217015808,TR
870286282991091716,DE
870286282991091716,FR
870344218920841218,DE
870344218920841218,FR
869175719523475460,TR
870344273455190016,TR
870326468617920512,TR
870299662812577792,FR
870326907392458752,TR
870331388553297922,TR
870313424357441536,DE
870313424357441536,FR
870293454651367425,TR
870336073578270724,TR
870290850588315648,DE
870331745060528128,DE
870331745060528128,FR
870286379451920384,DE
870286379451920384,FR
870152947862319105,DE
870277323966296064,DE
870304658257960960,DE
870286496909099008,DE
870286496909099008,FR
870318063257870336,DE
870318063257870336,FR
870341442102636544,DE
870341442102636544,FR
870344806123401216,DE
870344806123401216,FR
870327772861878272,TR
870344944535441408,TR
870262601846059008,TR
870264451655708672,TR
870340322404048896,DE
870340322404048896,FR
870264501983227905,DE
870264501983227905,FR
870300187100688384,DE
870300187100688384,FR
870336472032968704,DE
870318419752632320,DE
870318419752632320,FR
870318177967910912,TR
870318470084173827,TR
870286803076513792,DE
870286803076513792,FR
870340666357886977,TR
870345301047083008,DE
870327311702278144,DE
870327311702278144,FR
870336669181816832,DE
870336719517736960,DE
870317794566459393,TR
870332592326881280,TR
870304968632401920,DE
870327416555810816,DE
870327416555810816,FR
870327554955239428,DE
870327554955239428,FR
870345535928098816,DE
870241568204226561,TR
870291840460668928,TR
870205841453928448,DE
870318973421617152,DE
870337109562884096,DE
870337109562884096,FR
870337134741377024,DE
870337134741377024,FR
869669407555022849,DE
869669407555022849,FR
870282457777569792,DE
870282457777569792,FR
870282470394019840,DE
870282470394019840,FR
870282508109324288,DE
870282508109324288,FR
870225165472419842,TR
870340951545434112,TR
870345875658227712,DE
870345875658227712,FR
870332906866135041,TR
870332944618930176,DE
870337352853598212,TR
868586304812048384,TR
870287130265878529,TR
870273930795384832,TR
870287256061231104,DE
870287256061231104,FR
870314640705802241,DE
870314640705802241,FR
870314686843158529,DE
870314686843158529,FR
870340657906319360,TR
870351252768641025,TR
870282763966046209,DE
870282763966046209,FR
870271168791576577,RU
870273993697144834,RU
870300975637999616,TR
870170873482891264,TR
870300996605366272,TR
870216162956763136,DE
870278443828748288,DE
870319292176367617,DE
870319292176367617,FR
870319363492130817,DE
870319363492130817,FR
870319430596648960,DE
870319430596648960,FR
870319480932626433,DE
870319480932626433,FR
870041494715019264,TR
867102744108306437,TR
870356059428454400,TR
870354106384297984,TR
870364955547193344,TR
870360325035507713,DE
870360325035507713,FR
870265490836529154,TR
870301374088716288,TR
870305799091781632,DE
870305799091781632,FR
870346492241948673,TR
870185421820571649,TR
870356512417472512,TR
870392088503791616,DE
870392088503791616,FR
870392164030787585,DE
870392164030787585,FR
870365270120034304,TR
870301479042678785,DE
870369787410604032,DE
870316541195149312,TR
870360631249051652,TR
870065735774633986,TR
870283141449211904,TR
870374359197786113,TR
870392361125392384,TR
870132231238451200,TR
870392499541508096,TR
870100460925054977,TR
870360811583164416,TR
870305294139699200,DE
870356910867959810,DE
869672883848708096,DE
869672883848708096,FR
870415503923302400,TR
870428457322389504,TR
870348044109303809,TR
870344392330153985,TR
870348115433467913,TR
870419506677592064,TR
870406152001122309,DE
870406152001122309,FR
870296877811597312,DE
870296877811597312,FR
870191278943866880,TR
870370282309124097,TR
870414934886146049,DE
870383767013249025,DE
870383767013249025,FR
870388305258401792,FR
870374656993263618,TR
870344677328916480,TR
870357057706262530,TR
870428499282145280,TR
870338596041109505,TR
870428608338284544,TR
870348679344947210,TR
870428650243579905,TR
870419720586973184,DE
870419720586973184,FR
870294362831413248,TR
870388489803763717,TR
870424405645684737,TR
869924465123217408,TR
870379631416946689,TR
870352775313584128,DE
870352804681965568,DE
870352804681965568,FR
846408587459117056,DE
870433108788740096,DE
870406764390490112,DE
870397700499533825,DE
870397700499533825,FR
870100036427939841,TR
870384400353050624,TR
870424661498187777,TR
870313313477038081,DE
870313313477038081,FR
870393103546540032,DE
870393103546540032,FR
870321668216037376,TR
870353081476710406,TR
870243617281101824,TR
870357644904628224,TR
870361740667650048,DE
870361889527738369,DE
870127981745852416,DE
870127981745852416,FR
870397918578057216,DE
870397918578057216,FR
870366708791365632,DE
870366708791365632,FR
870378737358979072,DE
870429426198118405,DE
870415903783084033,TR
870349054936588288,DE
870349054936588288,FR
870349155612467200,DE
870349155612467200,FR
870375596500684802,TR
870353417046171649,DE
870353417046171649,FR
870353425418121216,DE
870353425418121216,FR
870432614120701952,DE
870433603737595904,DE
870316737748664322,TR
870420676871696386,TR
870408575943835649,TR
870411596220289024,TR
870429644314599424,DE
870429644314599424,FR
870425324181499904,TR
870415933138927618,DE
870389622253158404,TR
870420915967975424,DE
870411726243721216,DE
870411726243721216,FR
870379688669179905,TR
870398426093113344,TR
870396535024037889,TR
870398484834398210,TR
870365254517010432,DE
870365254517010432,FR
870380457724186624,DE
870380457724186624,FR
870371381224943616,DE
870371452557692932,DE
870371452557692932,FR
870385172117680128,DE
870326687820468224,TR
870376116615135233,TR
870258188075098114,DE
870353861646725120,DE
870362707425447940,TR
869572743179771904,DE
870319202820923394,TR
870358466971525120,TR
870362799679180801,FR
870398698743791616,DE
870398698743791616,FR
870371649660571648,DE
870371649660571648,FR
870355246165262336,DE
870380780681392130,DE
870384604825497600,TR
870385369224753153,TR
870371758716702720,DE
869909965649178624,DE
870371859384205312,DE
870212452524412928,TR
870363034572775425,TR
864018283959373824,RU
870354218141585408,RU
870354230715965440,DE
870354230715965440,FR
870367648302944256,DE
870367648302944256,FR
870412179224309761,DE
870350011263012865,DE
870399067838349312,TR
870329113948585985,DE
870399084628066304,DE
870410264570724356,TR
870426431494475778,TR
870359125485649921,DE
870359125485649921,FR
870288708339150848,TR
870354662720974848,TR
870414658703941632,RU
870417032059117569,RU
870430810314289153,DE
870407886568140800,TR
870412749653905408,TR
870403589306327040,DE
870403589306327040,FR
870377039353835523,TR
869772260181200896,DE
869772260181200896,FR
870359452649570304,DE
870359452649570304,FR
870173455966236672,TR
870394865162604544,TR
870422019061424128,DE
870422019061424128,FR
870394990958178305,TR
869608562837901314,FR
870422161667878912,FR
870408626644684801,TR
870372698257596416,TR
870363860859068417,DE
870363860859068417,FR
870393285105287169,DE
870413114566750212,DE
870090823874039809,TR
870346356870852609,TR
870359632996421632,TR
870399592105295873,DE
870399592105295873,FR
870097477243994114,TR
870099967733583873,TR
870435356965031936,TR
870435403073036288,DE
870435457607372800,TR
870355145070170112,TR
870427048036249600,TR
870386497505161220,DE
870386497505161220,FR
870054460495720449,TR
870386669480030208,TR
870404193273643008,TR
870355279304466433,TR
870435768002527232,DE
870391409035153408,DE
870391409035153408,FR
870391425795534848,DE
870349439550054401,TR
870382219331854336,TR
870413409862402049,DE
870431695329263619,DE
870422501393870850,TR
870437428951220224,TR
870427391990091777,TR
870339258539794436,TR
870360140519620609,TR
870345800475430913,TR
870413479471140864,TR
870413508814524416,TR
870056702627983360,DE
870373339973529600,DE
870245728198819840,TR
870377894987649024,TR
870395590743650307,TR
870153792259588096,TR
870382491928014848,TR
870364821346242560,TR
870437621897375745,DE
870437621897375745,FR
870441879116099585,DE
870441933637865472,TR
870360959130513408,TR
870377995671883776,DE
870377995671883776,FR
870331474368659456,TR
870373549684535296,TR
870378100521148416,DE
870413760485146625,TR
870364363034636289,TR
870404654651367424,TR
869933214466543617,DE
869933214466543617,FR
870391773926916096,DE
870391773926916096,FR
870391908152909825,DE
870391908152909825,FR
870222503037345792,TR
870395787896901633,TR
870451119159468032,TR
870335385678819329,RU
870373700666667008,RU
870419994697318400,TR
870423315114078208,TR
870436598458003457,TR
870414247041302529,TR
870446562463371264,TR
870447050676162561,TR
870455904830750720,DE
869589258042056704,TR
870438402029740032,TR
870473806124654594,DE
866011712377565184,DE
870473848092753920,DE
870496283424727044,DE
870496283424727044,FR
870496426014330880,DE
870496426014330880,FR
870442877326897152,TR
870140146397528064,DE
870509994587729920,DE
870465136519258112,TR
870487504729788416,DE
870487504729788416,FR
870493069518307328,TR
870518844573360128,TR
870451924470042625,DE
870451924470042625,FR
870447491086520320,TR
870443229665218560,DE
870443229665218560,FR
870383197892337664,TR
870505754171658241,TR
870491417277194240,DE
870491417277194240,FR
870492374333521920,DE
870492374333521920,FR
870325191645286403,TR
870496728000086016,TR
870469813172350976,DE
870447721773060096,TR
870496832857587712,TR
870504874240221184,TR
870514922886537220,TR
868935055351140352,DE
868935055351140352,FR
870510711838920704,DE
870510711838920704,FR
870515136796033025,DE
870515136796033025,FR
870439412831854592,TR
870453302655422465,TR
870488360380375045,TR
870284971709263872,RU
870457112798932993,RU
870324332303720454,DE
870324332303720454,FR
870479573309435906,DE
870479573309435906,FR
870506756572536833,DE
870506756572536833,FR
870520316790841344,DE
870520316790841344,FR
870497692689899520,TR
870493162854268928,TR
870444345345716225,DE
870444345345716225,FR
870470673013014528,TR
869997807532351488,DE
869997807532351488,FR
870453048513929216,DE
870453048513929216,FR
870516055369592833,DE
870516055369592833,FR
870497784968892416,DE
870502486787751936,DE
870511613614280705,DE
870511613614280705,FR
870511630370488320,DE
870511630370488320,FR
870502675539935234,DE
870502675539935234,FR
870358589310939138,TR
870511764596641793,TR
870456894619615232,TR
870502746843000832,TR
870511957534625792,TR
868090549517025280,DE
870462175336333312,DE
870516441228824576,TR
870507377342136321,DE
870507377342136321,FR
870423520576241664,TR
870444773185904641,TR
870476971796574208,TR
870484602296557568,TR
870466541598453761,TR
870168240714121216,RU
870475597109227522,RU
870471251789320193,TR
870475693297106944,TR
870484627458146305,TR
870489161488138242,TR
870489375397761024,TR
870458052352253956,TR
870512465028579330,TR
870006554602467329,DE
870006554602467329,FR
870503245956890625,DE
870503245956890625,FR
870494148523995141,DE
870494148523995141,FR
870507826153570305,TR
870453736392536065,DE
870453736392536065,FR
870409549018214401,TR
870512670541099008,TR
870449483385110529,TR
870449542105153536,DE
870449542105153536,FR
864872832576172033,TR
870445263889903616,TR
870508149098201088,DE
870508149098201088,FR
870508270737281029,TR
870389363267575808,DE
870389363267575808,FR
870476075238907904,DE
870476075238907904,FR
870480760301527040,DE
870480760301527040,FR
870513014478225408,TR
870471443334668289,DE
870517582083768320,DE
870441224766926848,TR
870489807398420480,DE
870489807398420480,FR
870381211914563586,TR
870503862532046848,TR
870467258824482818,TR
870305378126483456,TR
870445377165697024,TR
870494542780284929,DE
870494542780284929,FR
870508509795827713,DE
870508509795827713,FR
870445444236800001,TR
870503980689891328,TR
870513060615602176,TR
870422666817273856,TR
870480894511001600,TR
870480919693594624,DE
870517775034327040,DE
870517775034327040,FR
870032764850106368,RU
870508832765521921,RU
870504248382857216,DE
870504248382857216,FR
870518005708447744,TR
870476687611498496,DE
870476914137464833,TR
870413947362578432,TR
870485936076767233,TR
870468089321844736,TR
870509331875192835,DE
870509331875192835,FR
870504789443919876,TR
869978310931042305,TR
870477069322518529,DE
870477111252758528,TR
870481666283675648,DE
870481771133054976,DE
870481771133054976,FR
869876729870995457,TR
870468306062520322,DE
870450888451739648,DE
870389471656718336,TR
870455347005227008,TR
870486418396598273,DE
870486418396598273,FR
870477547460468736,FR
870491338348699648,DE
870491338348699648,FR
870371765016346624,FR
870482232506318848,FR
870485451101978625,DE
870485451101978625,FR
870486867212353536,DE
870486867212353536,FR
870491606758998016,TR
870482589001424896,DE
870482589001424896,FR
870600394417876992,RU
