created_at,id,text,user_id,user_screen_name
Fri Jun 23 09:30:26 +0000 2017,878183456974360581,"RT @magdurmesajiTR: Zulüm Ramazan, Bayram nedir bilmiyor..!
Hatice Avan, Denizli'de Dün dogum yaptı. Bugün gözaltına alındı...… ",1137779952,halislevent
Fri Jun 23 08:00:42 +0000 2017,878160874854285313,"RT @ArvasSacit: Ve Ahmet Altan ağır bastı.Savcısı,hakimi,havuzu devletin bütün imkanları ile bir kefeye A Altan bir kefeye. Yalan b… ",100920780,puskulluoglu
Fri Jun 23 11:54:24 +0000 2017,878219687380762625,"RT @Einzelfallinfos: #Burg: Südländer will im Elektronikmarkt Laptop klauen, schiebt ihn unters T-Shirt, bedroht Mitarbeiter mit #Messer
ht…",176081285,Funny1963
Fri Jun 23 11:54:24 +0000 2017,878219687380762625,"RT @Einzelfallinfos: #Burg: Südländer will im Elektronikmarkt Laptop klauen, schiebt ihn unters T-Shirt, bedroht Mitarbeiter mit #Messer
ht…",176081285,Funny1963
Fri Jun 23 10:07:03 +0000 2017,878192671877021696,RT @bkenes: https://t.co/fFAcmO95r8,822423903112929280,sabircaglayani
Fri Jun 23 10:07:03 +0000 2017,878192671877021696,RT @bkenes: https://t.co/fFAcmO95r8,822423903112929280,sabircaglayani
Fri Jun 23 11:54:30 +0000 2017,878219712542289921,"RT @AmyMek: I would be ARRESTED in Merkel's Nazi Germanistan! 

Germany Raids Homes of 36 for 'Hate Speech' on Social Media…… ",2754318139,DavidandTonya03
Fri Jun 23 11:54:30 +0000 2017,878219712542289921,"RT @AmyMek: I would be ARRESTED in Merkel's Nazi Germanistan! 

Germany Raids Homes of 36 for 'Hate Speech' on Social Media…… ",2754318139,DavidandTonya03
Fri Jun 23 11:54:30 +0000 2017,878219712542289921,"RT @AmyMek: I would be ARRESTED in Merkel's Nazi Germanistan! 

Germany Raids Homes of 36 for 'Hate Speech' on Social Media…… ",2754318139,DavidandTonya03
Fri Jun 23 10:07:41 +0000 2017,878192831260532736,"RT @AmyMek: AMEN! @TRobinsonNewEra is suing Cambridgeshire Police

Tommy has been persecuted by British police 4 years &amp; now th… ",781310402684739585,pholly33
Fri Jun 23 10:07:41 +0000 2017,878192831260532736,"RT @AmyMek: AMEN! @TRobinsonNewEra is suing Cambridgeshire Police

Tommy has been persecuted by British police 4 years &amp; now th… ",781310402684739585,pholly33
Fri Jun 23 07:25:51 +0000 2017,878152104543649792,"RT @yagizefe: Erdoğan rejimi adam kaçırmaya devam ediyor: Murat Okumuş, İzmir'de kaçırıldı... - https://t.co/xSrxaVdXh8 https://t.co/CrooXd…",805018321540227072,Freedomoneshine
Fri Jun 23 07:25:51 +0000 2017,878152104543649792,"RT @yagizefe: Erdoğan rejimi adam kaçırmaya devam ediyor: Murat Okumuş, İzmir'de kaçırıldı... - https://t.co/xSrxaVdXh8 https://t.co/CrooXd…",805018321540227072,Freedomoneshine
Fri Jun 23 09:13:31 +0000 2017,878179199747473408,RT @yagizefe: Balyozun kulu olanların kafasına Ahmet Altan balyoz indirmiş https://t.co/xEyvAOWfBm,770127249949466624,nevaseymen1
Fri Jun 23 09:13:31 +0000 2017,878179199747473408,RT @yagizefe: Balyozun kulu olanların kafasına Ahmet Altan balyoz indirmiş https://t.co/xEyvAOWfBm,770127249949466624,nevaseymen1
Fri Jun 23 12:13:32 +0000 2017,878224502446018561,"RT @HawartrOfficial: McGurk: Türkiye çete trafiğinin merkezi olarak kullanıldı
https://t.co/iEAzkxjEvE https://t.co/Y3iyUvjM6k",1081560516,koyema
Fri Jun 23 12:13:32 +0000 2017,878224502446018561,"RT @HawartrOfficial: McGurk: Türkiye çete trafiğinin merkezi olarak kullanıldı
https://t.co/iEAzkxjEvE https://t.co/Y3iyUvjM6k",1081560516,koyema
Fri Jun 23 12:13:38 +0000 2017,878224527599251456,"RT @AmyMek: AMEN! @TRobinsonNewEra is suing Cambridgeshire Police

Tommy has been persecuted by British police 4 years &amp; now th… ",206962580,ElContador2000
